kc_word	kc_freq	eng_gloss	pmi_score	pair_count	confidence	rank
Ahab	114	ramoth	6.9150	12	23.9544	2
Ahab	114	jehoshaphat	5.8211	16	23.2843	3
Ahab	114	king	2.9136	57	21.9971	4
Ahab	114	micaiah	6.8606	8	19.4047	5
Ahaz	45	ahaz	9.2154	35	54.5193	1
Ahaz	45	jotham	7.5940	7	20.0917	2
Ahaz	45	king	3.1222	26	15.9200	3
Ahaz	45	assyria	5.4647	7	14.4582	4
Ahaz	45	hezekiah	5.3460	7	14.1442	5
Ahaziah	34	ahaziah	9.6184	26	49.0444	1
Ahaziah	34	joram	8.9135	11	29.5626	2
Ahaziah	34	jehoram	8.3836	8	23.7125	3
Ahaziah	34	ahab	6.7759	10	21.4274	4
Ahaziah	34	jehu	7.1035	8	20.0918	5
Ahihang	1342	nevertheless	3.4883	48	24.1680	1
Ahihang	1342	howbeit	3.0582	24	14.9821	2
Ahihang	1342	notwithstand	3.2509	15	12.5905	3
Ahihang	1342	hearken	1.7696	35	10.4693	4
Ahihang	1342	name'	2.7852	9	8.3556	5
Ahijah	22	ahijah	10.2234	15	39.5951	1
Ahijah	22	shilonite	10.4040	5	23.2640	2
Ahijah	22	jeroboam	7.0503	9	21.1510	3
Ahijah	22	son	2.5128	10	7.9462	4
Ahijah	22	house	1.9610	5	4.3850	5
Ahikam	8	ahikam	10.4228	7	27.5762	1
Ahikam	8	shaphan	10.0858	7	26.6845	2
Ahikam	8	son	3.6503	8	10.3246	3
Ahikam	8	king	3.2355	5	7.2348	4
Ahilud	5	ahilud	12.5415	5	28.0436	1
Ahilud	5	son	3.6503	5	8.1623	2
Ahimaaz	15	ahimaaz	10.8570	14	40.6231	1
Ahimaaz	15	zadok	8.0496	6	19.7175	2
Ahimaaz	15	king	2.8140	7	7.4453	3
Ahimaaz	15	son	2.5508	7	6.7487	4
Ahimelech	18	ahimelech	10.5866	13	38.1704	1
Ahimelech	18	ahitub	9.4711	6	23.1993	2
Ahimelech	18	abiathar	8.4711	6	20.7499	3
Ahimelech	18	zadok	7.5236	5	16.8232	4
Ahimelech	18	david	4.3029	10	13.6069	5
Ahinoam	6	ahinoam	12.2784	6	30.0759	1
Ahinoam	6	wife	5.8157	5	13.0044	2
Ahio	6	ahio	12.2784	6	30.0759	1
Ahitazong	47	know	2.6734	12	9.2610	1
Ahitazong	47	thing	1.9108	6	4.6805	2
Ahitazong	47	god	0.6707	10	2.1211	3
Ahitazong	47	man	0.6742	9	2.0226	4
Ahitazong	47	thi	0.6159	6	1.5087	5
Ahithophel	17	ahithophel	10.7759	16	43.1038	1
Ahithophel	17	absalom	8.0034	12	27.7245	2
Ahithophel	17	hushai	9.3974	5	21.0133	3
Ahithophel	17	counsel	6.7560	9	20.2681	4
Ahithophel	17	david	3.3854	5	7.5699	5
Ahitub	11	ahitub	10.7666	9	32.2997	1
Ahitub	11	son	3.1909	8	9.0252	2
Ahizong	472	notwithstand	4.3109	11	14.2977	1
Ahizong	472	harden	3.9104	10	12.3657	2
Ahizong	472	nevertheless	2.8703	11	9.5199	3
Ahizong	472	pharaoh	2.3514	16	9.4056	4
Ahizong	472	lest	2.2417	17	9.2427	5
Ai	32	ai	9.7479	24	47.7549	1
Ai	32	joshua	6.0093	13	21.6667	2
Ai	32	ambush	9.1853	5	20.5390	3
Ai	32	el	6.9327	8	19.6086	4
Ai	32	beth	5.4456	8	15.4024	5
Aijalon	10	aijalon	11.5415	7	30.5359	1
Ain	5	ain	12.5415	5	28.0436	1
Akkub	7	akkub	12.0561	5	26.9582	1
Aksi	7	star	8.4711	5	18.9419	1
Akua	67	like	2.2174	6	5.4314	1
Akua	67	jesu	1.5259	6	3.7376	2
Akua	67	hast	1.3544	5	3.0285	3
Akua	67	thi	0.8414	10	2.6607	4
Akua	67	thing	1.1363	5	2.5407	5
Alexander	5	alexander	12.5415	5	28.0436	1
Alphaeus	5	alphæu	12.5415	5	28.0436	1
Alphaeus	5	son	3.6503	5	8.1623	2
Ama	2907	son	0.5586	341	10.3156	1
Ama	2907	endure	1.6491	26	8.4090	2
Ama	2907	foot	0.9431	60	7.3049	3
Ama	2907	david	0.6456	128	7.3038	4
Ama	2907	solomon	1.0123	48	7.0136	5
Amalek	50	amalekite	9.1630	25	45.8149	1
Amalek	50	amalek	9.1524	21	41.9418	2
Amalek	50	utterly	5.2654	6	12.8974	3
Amalek	50	smite	3.8542	9	11.5626	4
Amalek	50	david	2.8290	10	8.9459	5
Amariah	14	amariah	11.0561	10	34.9623	1
Amariah	14	son	3.1649	10	10.0082	2
Amasa	13	amasa	11.1630	12	38.6697	1
Amasa	13	joab	6.9666	6	17.0646	2
Amasa	13	son	2.2718	5	5.0799	3
Amasa	13	man	1.6804	5	3.7574	4
Amate	2297	rebelliou	2.3109	13	8.3319	1
Amate	2297	neither	0.8074	106	8.3128	2
Amate	2297	bring	0.7309	116	7.8720	3
Amate	2297	slay	0.9470	67	7.7514	4
Amate	2297	gather	0.9726	62	7.6582	5
Amaziah	43	amaziah	9.2277	32	52.1997	1
Amaziah	43	joash	7.4371	10	23.5183	2
Amaziah	43	judah	4.5912	25	22.9558	3
Amaziah	43	jehoahaz	7.5627	6	18.5247	4
Amaziah	43	jehoash	7.7591	5	17.3498	5
Amen	45	amen	8.7017	44	57.7206	1
